name,chromosome,start_loc,end_loc
23182-1381,X,104348236,104348496
23183-1381,X,104413641,104413932
23184-1382,X,104482935,104483161
23185-1383,X,104622780,104623043
23186-1383,X,104638964,104639190
23187-1383,X,104670705,104670977
23188-1383,X,104721372,104721763
23189-1384,X,104856787,104857089
23190-1385,X,104861608,104862273
23191-1385,X,104947692,104947914
23192-1385,X,104959764,104960083
23193-1386,X,105079623,105079843
23194-1387,X,105120300,105121742
23195-1387,X,105152054,105152335
23196-1391,X,105764341,105765297
23197-1393,X,105928103,105929373
23198-1393,X,106011556,106012093
23199-1393,X,106027092,106027408
23200-1395,X,106186843,106187324
23201-1395,X,106219446,106219884
23202-1395,X,106220527,106220757
23203-1395,X,106221082,106221346
23204-1401,X,107057128,107057399
23205-1403,X,107330420,107330652
23206-1405,X,107589505,107590059
23207-1405,X,107602172,107602491
23208-1406,X,107737042,107737347
23209-1407,X,107815894,107816563
23210-1409,X,108070976,108071424
23211-1409,X,108121961,108122165
23212-1412,X,108502208,108502441
23213-1415,X,108834054,108834294
23214-1416,X,109013333,109013641
23215-1417,X,109052841,109053191
23216-1418,X,109284450,109285939
23217-1421,X,109603976,109604484
23218-1422,X,109831038,109831343
23219-1424,X,109983725,109984446
23220-1427,X,110417136,110417667
23221-1427,X,110439125,110439347
23222-1430,X,110814703,110814906
23223-1430,X,110866584,110866798
23224-1430,X,110880084,110880317
23225-1430,X,110880428,110881773
23226-1431,X,110897625,110897994
23227-1432,X,111134518,111134786
23228-1435,X,111462527,111463635
23229-1437,X,111696959,111697165
23230-1437,X,111788062,111788421
23231-1438,X,111894413,111895559
23232-1440,X,112151049,112151803
23233-1444,X,112600487,112601782
23234-1445,X,112742087,112742291
23235-1445,X,112747832,112748053
23236-1445,X,112748717,112749032
23237-1454,X,113911488,113911887
23238-1455,X,114128073,114128556
23239-1455,X,114133467,114133679
23240-1455,X,114140368,114140657
23241-1456,X,114266905,114268028
23242-1457,X,114300181,114300422
23243-1458,X,114539158,114539501
23244-1460,X,114756188,114756959
23245-1462,X,114991413,114991661
23246-1463,X,115081838,115082143
23247-1463,X,115143284,115143799
23248-1465,X,115384655,115384888
23249-1466,X,115551057,115551286
23250-1467,X,115660544,115660912
23251-1478,X,117087230,117089821
23252-1484,X,117854720,117855857
23253-1486,X,118145546,118145808
23254-1488,X,118406629,118406842
23255-1488,X,118412256,118412539
23256-1492,X,118942124,118942344
23257-1492,X,118998205,118998563
23258-1494,X,119173057,119173294
23259-1497,X,119590717,119590935
23260-1498,X,119681666,119681899
23261-1499,X,119927144,119927352
23262-1501,X,120082211,120082469
23263-1501,X,120087331,120087814
23264-1502,X,120290331,120290740
23265-1502,X,120292867,120293311
23266-1505,X,120680197,120680516
23267-1507,X,120965385,120965660
23268-1507,X,120977911,120978140
23269-1508,X,121057753,121058011
23270-1511,X,121444678,121445170
23271-1512,X,121555871,121556264
23272-1512,X,121585342,121585661
23273-1515,X,121955773,121956092
23274-1516,X,122067366,122067800
23275-1517,X,122179362,122179670
23276-1518,X,122344088,122344508
23277-1518,X,122397066,122397382
23278-1521,X,122724671,122725603
23279-1522,X,122901641,122901874
23280-1524,X,123103269,123103937
23281-1525,X,123259115,123259344
23282-1526,X,123341451,123341964
23283-1527,X,123561142,123561355
23284-1531,X,123997526,123997747
23285-1533,X,124284456,124284845
23286-1535,X,124549498,124550011
23287-1539,X,125102763,125103152
23288-1543,X,125625018,125625531
23289-1545,X,125937141,125937654
23290-1546,X,126052208,126052452
23291-1547,X,126141107,126141424
23292-1547,X,126144669,126144898
23293-1549,X,126409062,126409783
23294-1549,X,126476220,126476449
23295-1550,X,126492376,126492605
23296-1550,X,126548447,126548695
23297-1552,X,126821254,126821767
23298-1554,X,127018769,127019196
23299-1555,X,127165059,127165487
23300-1555,X,127166155,127166384
23301-1555,X,127171807,127172022
23302-1556,X,127274780,127275021
23303-1556,X,127376783,127377102
23304-1559,X,127731171,127731693
23305-1561,X,127939747,127939994
23306-1561,X,127956579,127956990
23307-1561,X,127957627,127958054
23308-1567,X,128714074,128714723
23309-1567,X,128727189,128727445
23310-1568,X,128877641,128877966
23311-1570,X,129145624,129145840
23312-1570,X,129151262,129151491
23313-1570,X,129152162,129152591
23314-1572,X,129447571,129447876
23315-1574,X,129749591,129750362
23316-1576,X,129910185,129910428
23317-1582,X,130762021,130762555
23318-1582,X,130805916,130806149
23319-1591,X,131961843,131962263
23320-1596,X,132562567,132562800
23321-1600,X,133132435,133133310
23322-1601,X,133268400,133268769
23323-1602,X,133345530,133345846
23324-1603,X,133434572,133434896
23325-1604,X,133686621,133689158
23326-1606,X,133881279,133881584
23327-1606,X,133898277,133898499
23328-1607,X,134059097,134059673
23329-1609,X,134307984,134308217
23330-1610,X,134474995,134476624
23331-1611,X,134488930,134489161
23332-1611,X,134541430,134541847
23333-1611,X,134585442,134586100
23334-1611,X,134601154,134601915
23335-1612,X,134625889,134626144
23336-1612,X,134686384,134686700
23337-1614,X,134963346,134963605
23338-1614,X,134964670,134965011
23339-1615,X,135008743,135009261
23340-1615,X,135036000,135036213
23341-1617,X,135394104,135394709
23342-1618,X,135454703,135455308
23343-1620,X,135742430,135742942
23344-1621,X,135796049,135796497
23345-1621,X,135838975,135839299
23346-1621,X,135885798,135886258
23347-1622,X,135993777,135994085
23348-1622,X,136033324,136033632
23349-1623,X,136067615,136068291
23350-1623,X,136138953,136139471
23351-1624,X,136215031,136215549
23352-1624,X,136270160,136270866
23353-1626,X,136497247,136497987
23354-1628,X,136741524,136742212
23355-1629,X,136927609,136928019
23356-1630,X,137038014,137038370
23357-1630,X,137049429,137049890
23358-1631,X,137118148,137120399
23359-1632,X,137300413,137300671
23360-1633,X,137427073,137427392
23361-1634,X,137570910,137571192
23362-1635,X,137695128,137695357
23363-1637,X,137967039,137967309
23364-1642,X,138669658,138670931
23365-1644,X,138914059,138914485
23366-1647,X,139209949,139210284
23367-1648,X,139358385,139358594
23368-1650,X,139610485,139611192
23369-1652,X,139870931,139871778
23370-1653,X,140061078,140062743
23371-1655,X,140277530,140278647
23372-1656,X,140456604,140457251
23373-1657,X,140598209,140600575
23374-1658,X,140664735,140665797
23375-1659,X,140897415,140897627
23376-1665,X,141567163,141568663
23377-1666,X,141721585,141722154
23378-1666,X,141724517,141725435
23379-1666,X,141747368,141747680
23380-1667,X,141898408,141899064
23381-1670,X,142228304,142228687
23382-1670,X,142305513,142305959
23383-1671,X,142390152,142390858
23384-1673,X,142681310,142682016
23385-1673,X,142714840,142715129
23386-1675,X,142965784,142967008
23387-1677,X,143142972,143143484
23388-1677,X,143178355,143178571
23389-1677,X,143229371,143230297
23390-1678,X,143262521,143262955
23391-1679,X,143393869,143394250
23392-1683,X,143963853,143964198
23393-1683,X,144030841,144031363
23394-1684,X,144115991,144116920
23395-1685,X,144277609,144277998
23396-1686,X,144317870,144319407
23397-1688,X,144620042,144620374
23398-1688,X,144688867,144689186
23399-1689,X,144820998,144821231
23400-1689,X,144821342,144821647
23401-1691,X,145045178,145045832
23402-1693,X,145239988,145240217
23403-1693,X,145287325,145287680
23404-1696,X,145717765,145718070
23405-1698,X,145908124,145908792
23406-1698,X,145931394,145931650
23407-1699,X,146035317,146035584
23408-1701,X,146315453,146315745
23409-1704,X,146699587,146699857
23410-1706,X,146962658,146963233
23411-1710,X,147553565,147554232
23412-1713,X,147940819,147941130
23413-1727,X,149728938,149729249
23414-1727,X,149815007,149815243
23415-1728,X,149934670,149935220
23416-1729,X,149952090,149952735
23417-1729,X,150019464,150020379
23418-1730,X,150119068,150119392
23419-1732,X,150366930,150367232
23420-1732,X,150459023,150459233
23421-1733,X,150485739,150486106
23422-1733,X,150529984,150530302
23423-1733,X,150587967,150588263
23424-1734,X,150656186,150656749
23425-1734,X,150657143,150657369
23426-1735,X,150739085,150740059
23427-1735,X,150743525,150743810
23428-1735,X,150812949,150813187
23429-1737,X,151017209,151017453
23430-1737,X,151046838,151047803
23431-1737,X,151096301,151096556
23432-1738,X,151169205,151169700
23433-1738,X,151238370,151238689
23434-1739,X,151344091,151344866
23435-1740,X,151501867,151502100
23436-1741,X,151520296,151521218
23437-1741,X,151583743,151584140
23438-1742,X,151742825,151743980
23439-1743,X,151802982,151803955
23440-1744,X,152016246,152016979
23441-1745,X,152144074,152145127
23442-1746,X,152232843,152233786
23443-1747,X,152336572,152336832
23444-1747,X,152342190,152342599
23445-1748,X,152484635,152485500
23446-1748,X,152523623,152524288
23447-1750,X,152769164,152770081
23448-1750,X,152782009,152782238
23449-1751,X,152895778,152896007
23450-1751,X,152909950,152910194
23451-1752,X,153007094,153007734
23452-1752,X,153037185,153037670
23453-1753,X,153139746,153140122
23454-1754,X,153237843,153238174
23455-1756,X,153498076,153498876
23456-1765,X,154754022,154754371
23457-1768,X,155074651,155074871
23458-1769,X,155216243,155216590
23459-1769,X,155227310,155228044
23460-1769,X,155262398,155262764
23461-1769,X,155305981,155306182
23462-1770,X,155338143,155338553
23463-1771,X,155459348,155459879
23464-1772,X,155622659,155623834
23465-1772,X,155624648,155624961
23466-1772,X,155687780,155688084
23467-1773,X,155779842,155780098
23468-1774,X,155854963,155855179
23469-1779,X,156580972,156581201
23470-1782,X,156931895,156932214
23471-1784,X,157282992,157283640
23472-1786,X,157491334,157492336
23473-1787,X,157568851,157569111
23474-1787,X,157598158,157598889
23475-1787,X,157619210,157619528
23476-1787,X,157625349,157625778
23477-1788,X,157769212,157769725
23478-1790,X,158042456,158043904
23479-1791,X,158112401,158112862
23480-1791,X,158142353,158142658
23481-1794,X,158570136,158570577
23482-1795,X,158600802,158601084
23483-1795,X,158677005,158677434
23484-1795,X,158678027,158678324
23485-1795,X,158683737,158683950
23486-1797,X,158869850,158870286
23487-1797,X,158968338,158968702
23488-1798,X,159010666,159011595
23489-1799,X,159151097,159151311
23490-1800,X,159255618,159256774
23491-1800,X,159371924,159372708
23492-1801,X,159414230,159415517
23493-1802,X,159532471,159533355
23494-1802,X,159626943,159627943
23495-1805,X,159988070,159988799
23496-1806,X,160137967,160138457
23497-1807,X,160286651,160287185
23498-1808,X,160390513,160390977
23499-1809,X,160502101,160502871
23500-1811,X,160765833,160766148
23501-1813,X,160994066,160994966
23502-1815,X,161298256,161298474
23503-1817,X,161547072,161547391
23504-1818,X,161712178,161712615
23505-1818,X,161716876,161717893
23506-1820,X,161908242,161909235
23507-1822,X,162158816,162160171
23508-1822,X,162177371,162178018
23509-1822,X,162180255,162180580
23510-1825,X,162643300,162643817
23511-1826,X,162668889,162669402
23512-1826,X,162760037,162761400
23513-1827,X,162828589,162829742
23514-1827,X,162888108,162888703
23515-1828,X,162984412,162984641
23516-1832,X,163577297,163577533
23517-1834,X,163760884,163761112
23518-1835,X,163908583,163909696
23519-1835,X,163957710,163958800
23520-1836,X,164075915,164076602
23521-1838,X,164357400,164357719
23522-1839,X,164419455,164419983
23523-1840,X,164568671,164569193
23524-1840,X,164615319,164616248
23525-1841,X,164706394,164707062
23526-1843,X,164890900,164891269
23527-1843,X,164894599,164895052
23528-1844,X,165088809,165089152
23529-1847,X,165466380,165467093
23530-1848,X,165666946,165667254
23531-1850,X,165807507,165807879
23532-1850,X,165826108,165826314
23533-1850,X,165851059,165851289
23534-1852,X,166170285,166170559
23535-1853,X,166238827,166239469
23536-1854,X,166440306,166441153
23537-1855,X,166479234,166479739
23538-1855,X,166510067,166510729
23539-1857,X,166735550,166735893
23540-1860,X,167213450,167214020
23541-1862,X,167382039,167382719
23542-1867,X,168122986,168123301
23543-1868,X,168176819,168177261
23544-1871,X,168673364,168674394
23545-1872,X,168796216,168796680
23546-1873,X,168928267,168928594
23547-1875,X,169159914,169160233
23548-1876,X,169285276,169285810
23549-1876,X,169319980,169320710
23550-1877,X,169411555,169412086
23551-1880,X,169740698,169740938
23552-1881,X,169984924,169985180
23553-1881,X,169986832,169987790
23554-1881,X,169988812,169989299
23555-1881,X,169990109,169990434
23556-1881,X,169994005,169994235
23557-1881,X,169996954,169998334
23558-1882,X,170009060,170011327
23559-1882,X,170018667,170019197
23560-1887,X,170673599,170673836
23561-1887,X,170674488,170675049
23562-1887,X,170676257,170678002
23563-590,Y,692879,693177
23564-590,Y,693797,694489
23565-590,Y,752317,752550
23566-592,Y,988871,989138
23567-592,Y,998587,999293
23568-593,Y,1069789,1069991
23569-593,Y,1120035,1120623
23570-596,Y,1480470,1481048
23571-596,Y,1560982,1561560
23572-597,Y,1641485,1642063
23573-599,Y,1852996,1853939
23574-599,Y,1857487,1857721
23575-601,Y,2203950,2204303
23576-606,Y,2778129,2778480
23577-606,Y,2880180,2880531
23578-610,Y,3336391,3336826
23579-615,Y,3934701,3934949
23580-616,Y,4065807,4066169
23581-617,Y,4249475,4249804
23582-618,Y,4448067,4448323
23583-620,Y,4654770,4655511
23584-621,Y,4799446,4799726
23585-621,Y,4803171,4803744
23586-622,Y,4865708,4866024
23587-632,Y,6168382,6168746
23588-637,Y,6827943,6828248
23589-659,Y,9820473,9820801
23590-662,Y,10165374,10166061
23591-662,Y,10179714,10180101
23592-666,Y,10643592,10644024
23593-666,Y,10708892,10709340
23594-667,Y,10770609,10771298
23595-667,Y,10784961,10785348
23596-668,Y,10951968,10952733
23597-670,Y,11209648,11209873
23598-670,Y,11213953,11214455
23599-672,Y,11446644,11446972
23600-676,Y,11985284,11985911
23601-678,Y,12300838,12301291
23602-680,Y,12480026,12480238
23603-681,Y,12622591,12622824
23604-694,Y,14371362,14371574
23605-694,Y,14385451,14385819
23606-697,Y,14704447,14704651
23607-698,Y,14914995,14915529
23608-698,Y,14929477,14929906
23609-703,Y,15469487,15469874
23610-704,Y,15636497,15637262
23611-706,Y,15895047,15895272
23612-706,Y,15899352,15899854
23613-708,Y,16132005,16132333
23614-712,Y,16697258,16697885
23615-714,Y,17012724,17013177
23616-716,Y,17191907,17192119
23617-717,Y,17335364,17335597
23618-730,Y,19083660,19083872
23619-730,Y,19097749,19098117
23620-733,Y,19416780,19416984
23621-734,Y,19627584,19628118
23622-734,Y,19642080,19642509
23623-739,Y,20230897,20231192
23624-740,Y,20353409,20353631
23625-742,Y,20664017,20664589
23626-743,Y,20735540,20736007
23627-746,Y,21227194,21227576
23628-751,Y,21882343,21882704
23629-764,Y,23525507,23525819
23630-764,Y,23529970,23530331
23631-809,Y,29429490,29430270
23632-810,Y,29553711,29554030
23633-811,Y,29645938,29646657
23634-811,Y,29707168,29707416
23635-813,Y,29889995,29890239
23636-813,Y,29986278,29986573
23637-815,Y,30249868,30250163
23638-819,Y,30699962,30700429
23639-819,Y,30760929,30761177
23640-819,Y,30770839,30771411
23641-819,Y,30774856,30775136
23642-821,Y,31025073,31025317
23643-821,Y,31029229,31029436
23644-822,Y,31121273,31121568
23645-824,Y,31339441,31339793
23646-825,Y,31473979,31474446
23647-826,Y,31596154,31596621
23648-826,Y,31657129,31657377
23649-826,Y,31667035,31667607
23650-826,Y,31671052,31671332
23651-828,Y,31920938,31921145
23652-829,Y,32013333,32013628
23653-832,Y,32489449,32489768
23654-833,Y,32581636,32582307
23655-834,Y,32642787,32643035
23656-835,Y,32898261,32898505
23657-836,Y,32902417,32902624
23658-836,Y,32994435,32994730
23659-838,Y,33212636,33212988
23660-839,Y,33347015,33347482
23661-839,Y,33377713,33377946
23662-840,Y,33504341,33505012
23663-841,Y,33565517,33565765
23664-843,Y,33821196,33821426
23665-843,Y,33825337,33825546
23666-843,Y,33917399,33917694
23667-846,Y,34300650,34301656
23668-852,Y,35097757,35098176
23669-857,Y,35752552,35752913
23670-873,Y,37767172,37767518
23671-884,Y,39268047,39268338
23672-890,Y,40008421,40008905
23673-890,Y,40030757,40031146
23674-891,Y,40149571,40149886
23675-891,Y,40150550,40150779
23676-891,Y,40156306,40156510
23677-892,Y,40331767,40332135
